0.21541835	0.22505212	0.18662011	0.26407622	0.28372134	0.27797635	0.36297744	0.26999479	0.3288794	0.37953663	0.37404649	0.19558142	0.17967066	0.13161679	0.04730761	0.06418995	0.06983974	0.11628815	0.08607942	0.11615745	0.15048906	0.22739096	0.22827824	0.28402526	0.31799085
0.19671441	0.20634818	0.16791617	0.24537228	0.2650174	0.25927241	0.3442735	0.25129085	0.31017546	0.36083269	0.35534255	0.17687748	0.16096672	0.11291285	0.04311873	0.04548601	0.08566708	0.13211549	0.06737548	0.12106729	0.1663164	0.2432183	0.2227617	0.28503488	0.29928691
0.14849352	0.17504411	0.19930332	0.21481861	0.28495829	0.21105152	0.29605261	0.20306996	0.26195457	0.3126118	0.30712166	0.12865659	0.11274583	0.07657944	0.09074322	0.03984228	0.13329157	0.17973998	0.11085741	0.16869178	0.21394089	0.29084279	0.27038619	0.33265937	0.33582858
0.18862183	0.1982556	0.15982359	0.2372797	0.25692482	0.25117983	0.33618092	0.24319827	0.30208288	0.35274011	0.34724997	0.1687849	0.15287414	0.10482027	0.04884351	0.03739343	0.09139186	0.13784027	0.0689577	0.12679207	0.17204118	0.24894308	0.22848648	0.29075966	0.29392887
0.1938762	0.20350997	0.16507796	0.24253407	0.26217919	0.2564342	0.34143529	0.24845264	0.30733725	0.35799448	0.35250434	0.17403927	0.15812851	0.11007464	0.03291114	0.0426478	0.07545949	0.1219079	0.06453727	0.1108597	0.15610881	0.23301071	0.21255411	0.27482729	0.2964487
0.20681923	0.216453	0.17802099	0.2554771	0.27512222	0.26937723	0.35437832	0.26139567	0.32028028	0.37093751	0.36544737	0.1869823	0.17107154	0.12301767	0.03870849	0.05559083	0.06174046	0.10818887	0.0774803	0.10755833	0.14238978	0.21929168	0.21967912	0.27542614	0.30939173
0.22128306	0.23091683	0.19248482	0.26994093	0.28958605	0.28384106	0.36884215	0.2758595	0.33474411	0.38540134	0.3799112	0.20144613	0.18553537	0.1374815	0.05317232	0.07005466	0.05250777	0.09361844	0.09194413	0.12202216	0.12781935	0.20472125	0.23414295	0.28988997	0.32385556
0.20571732	0.21535109	0.17691908	0.25437519	0.27402031	0.26827532	0.35327641	0.26029376	0.31917837	0.3698356	0.36434546	0.18588039	0.16996963	0.12191576	0.03760658	0.05448892	0.06001677	0.10646518	0.07637839	0.10645642	0.14066609	0.21756799	0.21857721	0.27432423	0.30828982
0.17472085	0.18435462	0.14592261	0.22337872	0.24302384	0.23727885	0.32227994	0.22929729	0.2881819	0.33883913	0.33334899	0.15488392	0.13897316	0.09091929	0.03203169	0.02349245	0.07458004	0.12102845	0.05214588	0.10998025	0.15522936	0.23213126	0.21167466	0.27394784	0.27729335
0.13976324	0.14939701	0.152733	0.18842111	0.23838797	0.20232124	0.28732233	0.19433968	0.25322429	0.30388152	0.29839138	0.11992631	0.10401555	0.05596168	0.0441729	0.01146516	0.08672125	0.13316966	0.06428709	0.12212146	0.16737057	0.24427247	0.22381587	0.28608905	0.28925826
0.19454004	0.20417381	0.1657418	0.24319791	0.26284303	0.25709804	0.34209913	0.24911648	0.30800109	0.35865832	0.35316818	0.17470311	0.15879235	0.11073848	0.0264293	0.06546144	0.02798785	0.07443626	0.06520111	0.09527914	0.10863717	0.18553907	0.20739993	0.26314695	0.29711254
0.13251582	0.14214959	0.15561762	0.18117369	0.24127259	0.19507382	0.28007491	0.18709226	0.24597687	0.2966341	0.29114396	0.11267889	0.09676813	0.04871426	0.04705752	0.01871258	0.08960587	0.13605428	0.06717171	0.12500608	0.17025519	0.24715709	0.22670049	0.28897367	0.29214288
0.16214949	0.17178326	0.13335125	0.21080736	0.23045248	0.22470749	0.30970858	0.21672593	0.27561054	0.32626777	0.32077763	0.14231256	0.1264018	0.07834793	0.01104925	0.03985169	0.0535976	0.10004601	0.03281056	0.08899781	0.13424692	0.21114882	0.19069222	0.2529654	0.26472199
0.17363326	0.18326703	0.14483502	0.22229113	0.24193625	0.23619126	0.32119235	0.2282097	0.28709431	0.33775154	0.3322614	0.15379633	0.13788557	0.0898317	0.01442852	0.06532946	0.02811983	0.07456824	0.04429433	0.07437236	0.10876915	0.18567105	0.18649315	0.24224017	0.27620576
0.11009977	0.137319	0.16157821	0.1770935	0.24723318	0.16905677	0.23961672	0.14663407	0.20551868	0.25617591	0.25068577	0.0722207	0.06053206	0.03885433	0.07605311	0.05917077	0.09556646	0.14201487	0.0731323	0.13096667	0.17621578	0.25311768	0.23266108	0.29493426	0.29810347
0.11421031	0.14142954	0.16568875	0.18120404	0.25134372	0.17316731	0.21928598	0.13505547	0.18518794	0.23584517	0.23035503	0.05188996	0.0646426	0.04296487	0.09638385	0.07950151	0.099677	0.14612541	0.07724284	0.13507721	0.18032632	0.25722822	0.23677162	0.2990448	0.30221401
0.14569379	0.15532756	0.11689555	0.19435166	0.21399678	0.20825179	0.29325288	0.20027023	0.25915484	0.30981207	0.30432193	0.12585686	0.1099461	0.06189223	0.02241695	0.07258739	0.0230815	0.06731031	0.01635486	0.05626211	0.10151122	0.17841312	0.15855368	0.2202297	0.24826629
0.19135525	0.20098902	0.16255701	0.24001312	0.25965824	0.25391325	0.33891434	0.24593169	0.3048163	0.35547353	0.34998339	0.17151832	0.15560756	0.10755369	0.08714391	0.13804485	0.04459556	0.00810065	0.06702972	0.09209435	0.06922484	0.15620754	0.20421514	0.25996216	0.29392775
0.11634993	0.1259837	0.09512051	0.1650078	0.18465292	0.17890793	0.26390902	0.17092637	0.22981098	0.28046821	0.27497807	0.096513	0.08060224	0.03254837	0.05176081	0.06434053	0.05242536	0.08310597	0.012989	0.06450897	0.10975808	0.18665998	0.16620338	0.22847656	0.23164577
0.08519065	0.11240988	0.13666909	0.15218438	0.22232406	0.14414765	0.22005244	0.12706979	0.1859544	0.23661163	0.23112149	0.05265642	0.03674566	0.01394521	0.09561739	0.07873505	0.09628194	0.12696255	0.05684558	0.10605755	0.15130666	0.22820856	0.20775196	0.27002514	0.27319435
0.08261077	0.10983	0.13408921	0.1496045	0.21974418	0.14156777	0.21985132	0.12686867	0.18575328	0.23641051	0.23092037	0.0524553	0.03654454	0.01150933	0.09581851	0.07893617	0.09648306	0.12716367	0.0570467	0.10347767	0.14872678	0.22562868	0.20517208	0.26744526	0.27061447
0.16540276	0.17503653	0.13660452	0.21406063	0.23370575	0.22796076	0.31296185	0.2199792	0.27886381	0.32952104	0.3240309	0.14556583	0.12965507	0.0822946	0.06813082	0.11903176	0.02558247	0.03405314	0.04801663	0.06614186	0.05506685	0.13196875	0.17826265	0.23400967	0.26797526
0.0742387	0.10145793	0.12571714	0.14123243	0.21137211	0.1343109	0.21931199	0.12632934	0.18521395	0.23587118	0.23038104	0.05191597	0.03600521	0.01204866	0.09635784	0.0794755	0.09702239	0.127703	0.05758603	0.0951056	0.14035471	0.21725661	0.19680001	0.25907319	0.2622424
0.1440281	0.17124733	0.19550654	0.21102183	0.28116151	0.2029851	0.22364061	0.16487326	0.12330525	0.15947558	0.15398544	0.06379083	0.09446039	0.08844426	0.17275344	0.1558711	0.17341799	0.2040986	0.13398163	0.164895	0.21014411	0.28704601	0.26658941	0.32886259	0.3320318
0.14301936	0.17023859	0.1944978	0.21001309	0.28015277	0.20197636	0.22263187	0.16386452	0.12229651	0.16037712	0.15488698	0.06278209	0.09345165	0.08754272	0.1718519	0.15496956	0.17251645	0.20319706	0.13308009	0.16388626	0.20913537	0.28603727	0.26558067	0.32785385	0.33102306
0.19024837	0.19988214	0.16145013	0.23890624	0.25855136	0.25280637	0.33780746	0.24482481	0.30370942	0.35436665	0.34887651	0.17041144	0.15450068	0.12669241	0.11252863	0.16342957	0.06998028	0.02353187	0.09241444	0.09098747	0.06811796	0.15510066	0.20310826	0.25885528	0.29282087
0.12359433	0.1332281	0.09479609	0.1722522	0.19189732	0.18615233	0.27115342	0.17817077	0.23705538	0.28771261	0.28222247	0.1037574	0.08784664	0.09409517	0.07993139	0.13083233	0.04518096	0.07586157	0.0598172	0.02433343	0.04326628	0.12016818	0.13645422	0.19220124	0.22616683
0.14411369	0.15374746	0.11531545	0.19277156	0.21241668	0.20667169	0.29167278	0.19869013	0.25757474	0.30823197	0.30274183	0.13424316	0.108366	0.12525133	0.11108755	0.16198849	0.0685392	0.05534221	0.09097336	0.04485279	0.02198328	0.10896598	0.15697358	0.2127206	0.24668619
0.1421949	0.15182867	0.11339666	0.19085277	0.21049789	0.2047529	0.28975399	0.19677134	0.25565595	0.30631318	0.30082304	0.14114477	0.11047521	0.13215294	0.11798916	0.1688901	0.07544081	0.057261	0.09787497	0.042934	0.02006449	0.10704719	0.15505479	0.21080181	0.2447674
0.12442747	0.13406124	0.09562923	0.17308534	0.19273046	0.18698547	0.27198656	0.17900391	0.23788852	0.28854575	0.28305561	0.15338374	0.12271418	0.14439191	0.13022813	0.18112907	0.08767978	0.07502843	0.11011394	0.05227957	0.00703046	0.08927976	0.13728736	0.19303438	0.22699997
0.01120393	0.0223377	0.04659691	0.0621122	0.13225188	0.07376193	0.15876302	0.06578037	0.12466498	0.17532221	0.16983207	0.0851188	0.05444924	0.07612697	0.15690681	0.14002447	0.15757136	0.18825197	0.118135	0.08805697	0.11092648	0.13813638	0.11767978	0.17995296	0.18312217
0.09656487	0.10021304	0.06178103	0.13923714	0.15888226	0.15313727	0.23813836	0.14515571	0.20404032	0.25469755	0.24920741	0.17680214	0.14613258	0.16781031	0.15364653	0.20454747	0.11109818	0.10887663	0.13353234	0.07569797	0.03155114	0.05543156	0.10343916	0.15918618	0.19315177
0.11570172	0.09275309	0.06422328	0.13177719	0.15142231	0.14567732	0.23067841	0.13769576	0.19658037	0.2472376	0.24174746	0.19593899	0.16526943	0.18694716	0.17278338	0.22368432	0.13023503	0.11633658	0.15266919	0.09483482	0.04958571	0.04797161	0.09597921	0.15172623	0.18569182
0.06513172	0.05549795	0.09392996	0.09296805	0.16310773	0.08493132	0.10558683	0.04681948	0.04832933	0.09898656	0.09349642	0.08496865	0.10087941	0.14893328	0.23324246	0.21636012	0.23390701	0.26458762	0.19447065	0.16439262	0.18726213	0.16899223	0.14853563	0.21080881	0.21397802
0.06479302	0.05515925	0.09359126	0.09055295	0.16069263	0.08251622	0.10317173	0.04440438	0.04866803	0.09932526	0.09383512	0.08462995	0.10054071	0.14859458	0.23290376	0.21602142	0.23356831	0.26424892	0.19413195	0.16405392	0.18692343	0.16657713	0.14612053	0.20839371	0.21156292
0.08640246	0.05918323	0.03492402	0.06950193	0.08914705	0.08340206	0.16840315	0.0754205	0.13430511	0.18496234	0.1794722	0.16663973	0.13597017	0.1576479	0.14726668	0.19438506	0.14793123	0.17861184	0.12336993	0.07841684	0.10128635	0.05661545	0.03615885	0.09843203	0.12341656
0.12120581	0.11157204	0.15000405	0.11771034	0.18785002	0.10967361	0.13032912	0.07156177	0.02999376	0.04291247	0.04597407	0.14104274	0.1569535	0.20500737	0.28931655	0.27243421	0.2899811	0.32066171	0.25054474	0.22046671	0.24333622	0.19373452	0.17327792	0.2355511	0.23872031
0.10446502	0.09483125	0.13326326	0.08601815	0.15615783	0.07798142	0.09863693	0.04988858	0.00899603	0.05965326	0.05416312	0.12430195	0.14021271	0.18826658	0.27257576	0.25569342	0.27324031	0.30392092	0.23380395	0.20372592	0.22659543	0.16204233	0.14158573	0.20385891	0.20702812
0.10904258	0.09940881	0.13784082	0.08522771	0.15536739	0.07719098	0.09784649	0.05446614	0.00441847	0.0550757	0.04958556	0.12887951	0.14479027	0.19284414	0.27715332	0.26027098	0.27781787	0.30849848	0.23838151	0.20830348	0.23117299	0.16125189	0.14079529	0.20306847	0.20623768
0.08664859	0.07701482	0.11544683	0.05111172	0.1212514	0.04307499	0.0637305	0.03207215	0.03660486	0.07746969	0.07197955	0.10648552	0.12239628	0.17045015	0.25475933	0.23787699	0.25542388	0.28610449	0.21598752	0.18590949	0.208779	0.1271359	0.1066793	0.16895248	0.17212169
0.1253699	0.11573613	0.15416814	0.08518303	0.15532271	0.0771463	0.09780181	0.07079346	0.01190885	0.03874838	0.03325824	0.14520683	0.16111759	0.20917146	0.29348064	0.2765983	0.29414519	0.3248258	0.25470883	0.2246308	0.24750031	0.16120721	0.14075061	0.20302379	0.206193
0.11827653	0.10864276	0.14707477	0.07243326	0.14257294	0.06439653	0.08505204	0.06370009	0.01528332	0.04584175	0.04035161	0.13811346	0.15402422	0.20207809	0.28638727	0.26950493	0.28705182	0.31773243	0.24761546	0.21753743	0.24040694	0.15342424	0.12800084	0.19027402	0.19344323
0.1386743	0.11145507	0.08719586	0.07405077	0.09369589	0.0879509	0.17295199	0.11782914	0.15939715	0.18951118	0.18402104	0.21891157	0.18824201	0.20991974	0.19575596	0.2466569	0.15320761	0.174063	0.17564177	0.1178074	0.09673751	0.00975481	0.03825279	0.09399981	0.1279654
0.08307582	0.05585659	0.06594302	0.01608209	0.05405759	0.02541322	0.11041431	0.06223066	0.10379867	0.1269735	0.12148336	0.16331309	0.13264353	0.15432126	0.20525552	0.19105842	0.20592007	0.23660068	0.16648371	0.13640568	0.15927519	0.07229249	0.03948549	0.10175867	0.10492788
0.17539968	0.16576591	0.20419792	0.12674181	0.19143189	0.11325548	0.13391099	0.12082324	0.06193863	0.0261654	0.04955594	0.19523661	0.21114737	0.25920124	0.34351042	0.32662808	0.34417497	0.37485558	0.30473861	0.27466058	0.29753009	0.21054739	0.17685979	0.23913297	0.24230218
0.08035112	0.07071735	0.10914936	0.03169325	0.09370373	0.01779312	0.06720797	0.02577468	0.06415253	0.08376716	0.07827702	0.12366695	0.11609881	0.16415268	0.24846186	0.23157952	0.24912641	0.27980702	0.20969005	0.17961202	0.20248153	0.11549883	0.07913163	0.14140481	0.14457402
0.15031789	0.14068412	0.17911613	0.10166002	0.1628955	0.08775989	0.1053746	0.09574145	0.03685684	0.01380039	0.02101955	0.17015482	0.18606558	0.23411945	0.31842863	0.30154629	0.31909318	0.34977379	0.27965682	0.24957879	0.2724483	0.1854656	0.1483234	0.21059658	0.21376579
0.18128813	0.17165436	0.21008637	0.13263026	0.19154174	0.11873013	0.13402084	0.12671169	0.06782708	0.02627525	0.04966579	0.20112506	0.21703582	0.26508969	0.34939887	0.33251653	0.35006342	0.38074403	0.31062706	0.28054903	0.30341854	0.21643584	0.17696964	0.23924282	0.24241203
0.12056547	0.1109317	0.14936371	0.0719076	0.12795868	0.05800747	0.07043778	0.06598903	0.02989758	0.04355281	0.03806267	0.1404024	0.15631316	0.20436703	0.28867621	0.27179387	0.28934076	0.32002137	0.2499044	0.21982637	0.24269588	0.15571318	0.11338658	0.17565976	0.17882897
0.14458713	0.13495336	0.17338537	0.09592926	0.15121514	0.08202913	0.09369424	0.09001069	0.03112608	0.01953115	0.01404101	0.16442406	0.18033482	0.22838869	0.31269787	0.29581553	0.31336242	0.34404303	0.27392606	0.24384803	0.26671754	0.17973484	0.13664304	0.19891622	0.20208543
0.18545091	0.17581714	0.21424915	0.13679304	0.19173872	0.12289291	0.13421782	0.13087447	0.07198986	0.02647223	0.04986277	0.20528784	0.2211986	0.26925247	0.35356165	0.33667931	0.3542262	0.38490681	0.31478984	0.28471181	0.30758132	0.22059862	0.17716662	0.2394398	0.24260901
0.08974537	0.06252614	0.07078927	0.02275164	0.04738804	0.03078837	0.10556806	0.06890021	0.11046822	0.12212725	0.11663711	0.16998264	0.13931308	0.16099081	0.21010177	0.19772797	0.21076632	0.24144693	0.17132996	0.14125193	0.16412144	0.07713874	0.03281594	0.09508912	0.09825833
0.17288486	0.14566563	0.12140642	0.10589113	0.10728125	0.11392786	0.18653735	0.1520397	0.19360771	0.20309654	0.1976064	0.25312213	0.22245257	0.2441303	0.22996652	0.28086746	0.18741817	0.16047764	0.20985233	0.15201796	0.10676885	0.02986695	0.05183815	0.10758517	0.14155076
0.09544288	0.06822365	0.07992136	0.02844915	0.04169053	0.03648588	0.09643597	0.07459772	0.11616573	0.12357596	0.10750502	0.17568015	0.14501059	0.16668832	0.21923386	0.20342548	0.21989841	0.25057902	0.18046205	0.15038402	0.17325353	0.08627083	0.03826323	0.08939161	0.09256082
0.12687223	0.11723846	0.15567047	0.07821436	0.11691204	0.06431423	0.05939114	0.07229579	0.04094422	0.04835445	0.03175591	0.14670916	0.16261992	0.21067379	0.29498297	0.27810063	0.29564752	0.32632813	0.25621116	0.22613313	0.24900264	0.16201994	0.11401234	0.16461312	0.16778233
0.17522491	0.16559114	0.20402315	0.12656704	0.15977952	0.11266691	0.10225862	0.12064847	0.06176386	0.01110663	0.01790357	0.19506184	0.2109726	0.25902647	0.34333565	0.32645331	0.3440002	0.37468081	0.30456384	0.27448581	0.29735532	0.21037262	0.16236502	0.2074806	0.21064981
0.19165813	0.18202436	0.22045637	0.14300026	0.17508214	0.12910013	0.11756124	0.13708169	0.07819708	0.02753985	0.03320619	0.21149506	0.22740582	0.27545969	0.35976887	0.34288653	0.36043342	0.39111403	0.32099706	0.29091903	0.31378854	0.22680584	0.17879824	0.22278322	0.22595243
0.0890781	0.06185887	0.09873074	0.02208437	0.04805531	0.0301211	0.07762659	0.06823294	0.10980095	0.11721118	0.09382064	0.16931537	0.13864581	0.16032354	0.23804324	0.2211609	0.23870779	0.2693884	0.19927143	0.1691934	0.19206291	0.10508021	0.05707261	0.09575639	0.0989256
0.09762118	0.08798741	0.12641942	0.04896331	0.07376539	0.03506318	0.04993791	0.04304474	0.08409087	0.0915011	0.06811056	0.14360529	0.13336887	0.18142274	0.26573192	0.24884958	0.26639647	0.29707708	0.22696011	0.19688208	0.21975159	0.13276889	0.08476129	0.12146647	0.12463568
0.12217842	0.11254465	0.15097666	0.07352055	0.09631303	0.05962042	0.03879213	0.06760198	0.06154323	0.06895346	0.04556292	0.14201535	0.15792611	0.20597998	0.29028916	0.27340682	0.29095371	0.32163432	0.25151735	0.22143932	0.24430883	0.15732613	0.10931853	0.14401411	0.14718332
0.17020523	0.16057146	0.19900347	0.12154736	0.14009904	0.10764723	0.08257814	0.11562879	0.05674418	0.02516745	0.01157709	0.19004216	0.20595292	0.25400679	0.33831597	0.32143363	0.33898052	0.36966113	0.29954416	0.26946613	0.29233564	0.20535294	0.15734534	0.18780012	0.19096933
0.13917183	0.12953806	0.16797007	0.09051396	0.10769664	0.07661383	0.05017574	0.08459539	0.05015962	0.05756985	0.03417931	0.15900876	0.17491952	0.22297339	0.30728257	0.29040023	0.30794712	0.33862773	0.26851076	0.23843273	0.26130224	0.17431954	0.12631194	0.15539772	0.15856693
0.18012575	0.15290652	0.12864731	0.11313202	0.07529234	0.12116875	0.15454844	0.15928059	0.2008486	0.20825883	0.18486829	0.26036302	0.22969346	0.25137119	0.23720741	0.28810835	0.19465906	0.19246655	0.21709322	0.15925885	0.11514106	0.03710784	0.05756444	0.07559626	0.10956185
0.16469779	0.15506402	0.19349603	0.11603992	0.1259104	0.10213979	0.0683895	0.11012135	0.05123674	0.03935609	0.01596555	0.18453472	0.20044548	0.24849935	0.33280853	0.31592619	0.33347308	0.36415369	0.29403672	0.26395869	0.2868282	0.1998455	0.1518379	0.17361148	0.17678069
0.0918002	0.08216643	0.12059844	0.04314233	0.05272841	0.0292422	0.05575889	0.06355984	0.10512785	0.11253808	0.08914754	0.16464227	0.13397271	0.17560176	0.25991094	0.2430286	0.26057549	0.2912561	0.22113913	0.1910611	0.21393061	0.12694791	0.07894031	0.10042949	0.1035987
0.13779937	0.1281656	0.16659761	0.0891415	0.08798178	0.07524137	0.03046088	0.08322293	0.06987448	0.07728471	0.05389417	0.1576363	0.17354706	0.22160093	0.30591011	0.28902777	0.30657466	0.33725527	0.2671383	0.23706027	0.25992978	0.17294708	0.12493948	0.13568286	0.13885207
0.17109288	0.14387365	0.11961444	0.10409915	0.04655867	0.11213588	0.12581477	0.15024772	0.19181573	0.19922596	0.17583542	0.25133015	0.22066059	0.24233832	0.22817454	0.27907548	0.19051961	0.22120022	0.20806035	0.15022598	0.14387473	0.05689203	0.04853157	0.04686259	0.08082818
0.11830841	0.10867464	0.14710665	0.06965054	0.06214002	0.05575041	0.02925068	0.06373197	0.09571624	0.10312647	0.07973593	0.15523066	0.1540561	0.20210997	0.28641915	0.26953681	0.2870837	0.31776431	0.24764734	0.21756931	0.24043882	0.15345612	0.10544852	0.1098411	0.11301031
0.10493733	0.0803365	0.11876851	0.0413124	0.03219608	0.04598033	0.05758882	0.08409217	0.12566018	0.13307041	0.10967987	0.1851746	0.15450504	0.17618277	0.25808101	0.24119867	0.25874556	0.28942617	0.2193092	0.18923117	0.21210068	0.12511798	0.07711038	0.07989716	0.08306637
0.17215889	0.14493966	0.12068045	0.10516516	0.04241388	0.11320189	0.12166998	0.15131373	0.19288174	0.20029197	0.17690143	0.25239616	0.2217266	0.24340433	0.22924055	0.28014149	0.1946644	0.22534501	0.20912636	0.15129199	0.14801952	0.06103682	0.04959758	0.0427178	0.07668339
0.10720079	0.09756702	0.13599903	0.05854292	0.0441386	0.04464279	0.0403583	0.07214965	0.11371766	0.12112789	0.09773735	0.17323208	0.14294848	0.19100235	0.27531153	0.25842919	0.27597608	0.30665669	0.23653972	0.20646169	0.2293312	0.1423485	0.0943409	0.09183968	0.09500889
0.10673158	0.09709781	0.13552982	0.05807371	0.03842859	0.04609022	0.04082751	0.08420206	0.12577007	0.1331803	0.10978976	0.18528449	0.15461493	0.19053314	0.27484232	0.25795998	0.27550687	0.30618748	0.23607051	0.20599248	0.22886199	0.14187929	0.09387169	0.07978727	0.08295648
0.17683535	0.14961612	0.12535691	0.10984162	0.03970194	0.11787835	0.10891884	0.15599019	0.1975582	0.20496843	0.18157789	0.25707262	0.22640306	0.24808079	0.23391701	0.28481795	0.20741554	0.23809615	0.21380282	0.15596845	0.16077066	0.07378796	0.05427404	0.02996666	0.06393225
0.16203959	0.15240582	0.19083783	0.11338172	0.0937366	0.09948159	0.0144805	0.10746315	0.10250306	0.10991329	0.08652275	0.18187652	0.19778728	0.24584115	0.33015033	0.31326799	0.33081488	0.36149549	0.29137852	0.26130049	0.28417	0.1971873	0.1491797	0.10305428	0.10622349
0.15080697	0.1411732	0.17960521	0.1021491	0.08250398	0.08824897	0.01503152	0.09623053	0.11536688	0.12277711	0.09938657	0.1748813	0.18655466	0.23460853	0.31891771	0.30203537	0.31958226	0.35026287	0.2801459	0.25006787	0.27293738	0.18595468	0.13794708	0.09019046	0.09335967
0.1888034	0.16158417	0.13732496	0.12180967	0.05166999	0.1298464	0.10919089	0.16795824	0.20952625	0.21693648	0.19354594	0.26904067	0.23837111	0.26004884	0.24588506	0.296786	0.22880209	0.2594827	0.22577087	0.1679365	0.18215721	0.09517451	0.06624209	0.00858011	0.0425457
0.21562615	0.18840692	0.16414771	0.14863242	0.07849274	0.15666915	0.13601364	0.19478099	0.236349	0.24375923	0.22036869	0.29586342	0.26519386	0.28687159	0.27270781	0.32360875	0.23015946	0.23576315	0.25259362	0.19475925	0.15843766	0.07260824	0.09306484	0.03229966	0.06626525
0.22229742	0.19507819	0.17081898	0.15530369	0.08516401	0.16334042	0.14268491	0.20145226	0.24302027	0.2504305	0.22703996	0.30253469	0.27186513	0.29354286	0.27937908	0.33028002	0.23683073	0.22955548	0.25926489	0.20143052	0.15618141	0.07927951	0.09973611	0.03850733	0.07247292
0.19685939	0.18722562	0.22565763	0.14820152	0.1285564	0.13430139	0.0493003	0.14228295	0.08489066	0.09230089	0.06891035	0.21669632	0.23260708	0.28066095	0.36497013	0.34808779	0.36563468	0.39631529	0.32619832	0.29612029	0.3189898	0.2320071	0.1839995	0.12825248	0.12383589
0.16921528	0.14199605	0.15652336	0.10222155	0.05942213	0.11025828	0.08960277	0.14837012	0.18993813	0.19734836	0.17395782	0.24945255	0.21878299	0.24046072	0.29583586	0.27895352	0.29650041	0.32718102	0.25706405	0.22698602	0.24985553	0.16287283	0.11486523	0.05911821	0.02515262
0.18606966	0.15885043	0.14252198	0.11907593	0.04893625	0.12711266	0.10645715	0.1652245	0.20679251	0.21420274	0.1908122	0.26630693	0.23563737	0.2573151	0.28183448	0.29405226	0.28249903	0.31317964	0.24306267	0.21298464	0.23585415	0.14887145	0.10086385	0.04511683	0.01115124
